QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 9,2014974055	 1,8430733681	 2,2847795486	
 9,2215006608	 1,8438029289	 2,2865808010	
 9,2415039160	 1,8450236320	 2,2886097431	
 9,2615071712	 1,8145036697	 2,2907137871	
 9,2815104265	 1,7879700661	 2,2927141190	
 9,3015136817	 1,7605948448	 2,2947692871	
 9,3215169369	 1,7219245434	 2,2971105576	
 9,3415201922	 1,6912734509	 2,2995328903	
 9,3615234474	 1,6710901260	 2,3015546799	
 9,3815267026	 1,6488420963	 2,3033213615	
 9,4015299578	 1,6217601299	 2,3052489758	
 9,4215332131	 1,6307890415	 2,3072135448	
 9,4415364683	 1,6081964970	 2,3092699051	
 9,4615397235	 1,5452265739	 2,3112976551	
 9,4815429788	 1,5149641037	 2,3130893707	
 9,5015462340	 1,4783024788	 2,3151040077	
 9,5215494892	 1,4558446407	 2,3173546791	
 9,5415527444	 1,4502191544	 2,3194301128	
 9,5615559997	 1,4360439777	 2,3214054108	
 9,5815592549	 1,4104640484	 2,3233997822	
 9,6015625101	 1,3821494579	 2,3254954815	
 9,6215657654	 1,3908708096	 2,3275542259	
 9,6415690206	 1,3953423500	 2,3296809196	
 9,6615722758	 1,3768076897	 2,3319613934	
 9,6815755311	 1,3571679592	 2,3339450359	
 9,7015787863	 1,3372325897	 2,3358643055	
 9,7215820415	 1,3285756111	 2,3381054401	
 9,7415852967	 1,3169264793	 2,3403525352	
 9,7615885520	 1,3103079796	 2,3424565792	
 9,7815918072	 1,3110971451	 2,3443722725	
 9,8015950624	 1,3043880463	 2,3464179039	
 9,8215983177	 1,2958383560	 2,3485672474	
 9,8416015729	 1,2888002396	 2,3507094383	
 9,8616048281	 1,2867259979	 2,3528027534	
 9,8816080833	 1,2862658501	 2,3549509048	
 9,9016113386	 1,2884056568	 2,3572313786	
 9,9216145938	 1,3135492802	 2,3594009876	
 9,9416178490	 1,3438713551	 2,3615419865	
 9,9616211043	 1,3597428799	 2,3635780811	
 9,9816243595	 1,3877642155	 2,3656201363	
10,0016276147	 1,4266359806	 2,3675465584	
10,0216308700	 1,4546406269	 2,3695015907	
10,0416341252	 1,4826166630	 2,3716211319	
10,0616373804	 1,5094876289	 2,3738217354	
10,0816406356	 1,5239787102	 2,3761141300	
10,1016438909	 1,5467572212	 2,3782205582	
10,1216471461	 1,5860617161	 2,3801720142	
10,1416504013	 1,6205608845	 2,3821830750	
10,1616536566	 1,6553664207	 2,3841416836	
10,1816569118	 1,6806793213	 2,3859620094	
10,2016601670	 1,7026126385	 2,3880636692	
10,2216634222	 1,7344069481	 2,3902833462	
10,2416666775	 1,7700350285	 2,3924541473	
10,2616699327	 1,7962527275	 2,3945140839	
10,2816731879	 1,8172812462	 2,3965620995	
10,3016764432	 1,8310260773	 2,3985826969	
10,3216796984	 1,8459832668	 2,4003446102	
10,3416829536	 1,8668544292	 2,4022078514	
10,3616862089	 1,8710935116	 2,4042105675	
10,3816894641	 1,8614315987	 2,4062490463	
