QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 9,8215983177	 0,7449352741	 2,3720800877	
 9,8416015729	 0,7325351238	 2,3742616177	
 9,8616048281	 0,7204389572	 2,3763704300	
 9,8816080833	 0,7096982002	 2,3783266544	
 9,9016113386	 0,6989455223	 2,3803794384	
 9,9216145938	 0,6902194023	 2,3824572563	
 9,9416178490	 0,6819760799	 2,3843896389	
 9,9616211043	 0,6740903854	 2,3862910271	
 9,9816243595	 0,6691908836	 2,3884248734	
10,0016276147	 0,6638002396	 2,3905849457	
10,0216308700	 0,6589031219	 2,3927032948	
10,0416341252	 0,6539690495	 2,3948395252	
10,0616373804	 0,6502652168	 2,3968696594	
10,0816406356	 0,6492543221	 2,3987841606	
10,1016438909	 0,6479012966	 2,4007308483	
10,1216471461	 0,6464791298	 2,4027085304	
10,1416504013	 0,6481325626	 2,4046599865	
10,1616536566	 0,6521558762	 2,4066591263	
10,1816569118	 0,6571626663	 2,4087333679	
10,2016601670	 0,6659770012	 2,4107611179	
10,2216634222	 0,6769418716	 2,4127614498	
10,2416666775	 0,6882917881	 2,4147915840	
10,2616699327	 0,7015526295	 2,4167895317	
10,2816731879	 0,7179069519	 2,4187707901	
10,3016764432	 0,7344746590	 2,4207580090	
10,3216796984	 0,7515990734	 2,4228036404	
10,3416829536	 0,7721483707	 2,4248814583	
10,3616862089	 0,7943427563	 2,4269449711	
10,3816894641	 0,8160603046	 2,4290430546	
